,KABKOT,month,year,geometry,longitude,latitude,pm2p5,time
195,JAKARTA TIMUR,4,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.9019060088254794e-07,2018-04-01
196,JAKARTA TIMUR,4,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.7538353823454294e-07,2019-04-01
197,JAKARTA TIMUR,4,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.6085443009217343e-07,2020-04-01
198,JAKARTA TIMUR,4,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.8762754293533256e-07,2021-04-01
199,JAKARTA TIMUR,4,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.6733012847325363e-07,2022-04-01
200,JAKARTA TIMUR,5,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,2.1117520439162627e-07,2018-05-01
201,JAKARTA TIMUR,5,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.9158536783692479e-07,2019-05-01
202,JAKARTA TIMUR,5,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.7403243826663817e-07,2020-05-01
203,JAKARTA TIMUR,5,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.985625174398852e-07,2021-05-01
204,JAKARTA TIMUR,5,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.8265466006539722e-07,2022-05-01
205,JAKARTA TIMUR,6,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,2.1277359140725987e-07,2018-06-01
206,JAKARTA TIMUR,6,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.9892405283173227e-07,2019-06-01
207,JAKARTA TIMUR,6,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.8308194521665968e-07,2020-06-01
208,JAKARTA TIMUR,6,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.8417466369413928e-07,2021-06-01
209,JAKARTA TIMUR,6,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.965249202839937e-07,2022-06-01
210,JAKARTA TIMUR,7,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,2.1224535952058434e-07,2018-07-01
211,JAKARTA TIMUR,7,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.6787735251000732e-07,2019-07-01
212,JAKARTA TIMUR,7,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.857607256354792e-07,2020-07-01
213,JAKARTA TIMUR,7,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.918500036453039e-07,2021-07-01
214,JAKARTA TIMUR,7,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.939184561763377e-07,2022-07-01
215,JAKARTA TIMUR,8,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.7463262898953793e-07,2018-08-01
216,JAKARTA TIMUR,8,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.6587121799816182e-07,2019-08-01
217,JAKARTA TIMUR,8,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.7494274558771787e-07,2020-08-01
218,JAKARTA TIMUR,8,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.9100063149224863e-07,2021-08-01
219,JAKARTA TIMUR,8,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.964152014934986e-07,2022-08-01
220,JAKARTA TIMUR,9,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.8231252020007022e-07,2018-09-01
221,JAKARTA TIMUR,9,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.6415281569126766e-07,2019-09-01
222,JAKARTA TIMUR,9,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.6506112114545174e-07,2020-09-01
223,JAKARTA TIMUR,9,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.7290545316761874e-07,2021-09-01
224,JAKARTA TIMUR,9,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.9477358395825511e-07,2022-09-01
225,JAKARTA TIMUR,10,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.8284290005699163e-07,2018-10-01
226,JAKARTA TIMUR,10,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.8021590868144927e-07,2019-10-01
227,JAKARTA TIMUR,10,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.729447513296756e-07,2020-10-01
228,JAKARTA TIMUR,10,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.8287909168069004e-07,2021-10-01
229,JAKARTA TIMUR,10,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.5869839088500424e-07,2022-10-01
230,JAKARTA TIMUR,11,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.7981008102441337e-07,2018-11-01
231,JAKARTA TIMUR,11,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.6455540837334666e-07,2019-11-01
232,JAKARTA TIMUR,11,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.53535638938608e-07,2020-11-01
233,JAKARTA TIMUR,11,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.3117459107192478e-07,2021-11-01
234,JAKARTA TIMUR,11,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.491969377531709e-07,2022-11-01
235,JAKARTA TIMUR,12,2018,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.329933657734369e-07,2018-12-01
236,JAKARTA TIMUR,12,2019,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.5635712024675384e-07,2019-12-01
237,JAKARTA TIMUR,12,2020,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,9.799377156571723e-08,2020-12-01
238,JAKARTA TIMUR,12,2021,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.3678974320585568e-07,2021-12-01
239,JAKARTA TIMUR,12,2022,"MULTIPOINT ((106.89999999999996 -6.350000000000002), (106.89999999999996 -6.3000000000000025), (106.89999999999996 -6.250000000000003), (106.89999999999996 -6.200000000000003), (106.94999999999996 -6.200000000000003))",106.90999999999997,-6.2600000000000025,1.2503513382089366e-07,2022-12-01
240,JAKARTA UTARA,1,2018,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.0128564317923752e-07,2018-01-01
241,JAKARTA UTARA,1,2019,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.1793842665734172e-07,2019-01-01
242,JAKARTA UTARA,1,2020,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.1496923591221792e-07,2020-01-01
243,JAKARTA UTARA,1,2021,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.1450649852603111e-07,2021-01-01
244,JAKARTA UTARA,1,2022,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.2229200808159598e-07,2022-01-01
245,JAKARTA UTARA,2,2018,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.1633464716294855e-07,2018-02-01
246,JAKARTA UTARA,2,2019,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.3242077681496926e-07,2019-02-01
247,JAKARTA UTARA,2,2020,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.1122188191474039e-07,2020-02-01
248,JAKARTA UTARA,2,2021,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.090261602894792e-07,2021-02-01
249,JAKARTA UTARA,2,2022,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.2862009567034738e-07,2022-02-01
250,JAKARTA UTARA,3,2018,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.3243139525442848e-07,2018-03-01
251,JAKARTA UTARA,3,2019,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.3463958231578025e-07,2019-03-01
252,JAKARTA UTARA,3,2020,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.3576926988889758e-07,2020-03-01
253,JAKARTA UTARA,3,2021,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.3665666560432522e-07,2021-03-01
254,JAKARTA UTARA,3,2022,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.4628322240343488e-07,2022-03-01
255,JAKARTA UTARA,4,2018,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.726130419932333e-07,2018-04-01
256,JAKARTA UTARA,4,2019,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.6061397285938188e-07,2019-04-01
257,JAKARTA UTARA,4,2020,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.4695171784022088e-07,2020-04-01
258,JAKARTA UTARA,4,2021,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.7398316256134333e-07,2021-04-01
259,JAKARTA UTARA,4,2022,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.5520783113250588e-07,2022-04-01
260,JAKARTA UTARA,5,2018,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.920647726905179e-07,2018-05-01
261,JAKARTA UTARA,5,2019,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.7599481307565944e-07,2019-05-01
262,JAKARTA UTARA,5,2020,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.5825972551416348e-07,2020-05-01
263,JAKARTA UTARA,5,2021,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.8112039393022248e-07,2021-05-01
264,JAKARTA UTARA,5,2022,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.680433094186658e-07,2022-05-01
265,JAKARTA UTARA,6,2018,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.9601132486594865e-07,2018-06-01
266,JAKARTA UTARA,6,2019,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.842285688091787e-07,2019-06-01
267,JAKARTA UTARA,6,2020,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.6713312565031243e-07,2020-06-01
268,JAKARTA UTARA,6,2021,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.6886046443787266e-07,2021-06-01
269,JAKARTA UTARA,6,2022,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.8138702573130415e-07,2022-06-01
270,JAKARTA UTARA,7,2018,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.9775770435733816e-07,2018-07-01
271,JAKARTA UTARA,7,2019,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.5564239615055271e-07,2019-07-01
272,JAKARTA UTARA,7,2020,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.7090577604980103e-07,2020-07-01
273,JAKARTA UTARA,7,2021,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.747461616060322e-07,2021-07-01
274,JAKARTA UTARA,7,2022,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.7683847385541527e-07,2022-07-01
275,JAKARTA UTARA,8,2018,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.6531250698411575e-07,2018-08-01
276,JAKARTA UTARA,8,2019,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.5656901773890081e-07,2019-08-01
277,JAKARTA UTARA,8,2020,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.6095764851324537e-07,2020-08-01
278,JAKARTA UTARA,8,2021,"MULTIPOINT ((106.79999999999995 -6.100000000000003), (106.84999999999997 -6.150000000000003), (106.89999999999996 -6.150000000000003), (106.89999999999996 -6.100000000000003), (106.94999999999996 -6.150000000000003), (106.94999999999996 -6.100000000000003))",106.89166666666664,-6.1250000000000036,1.7718364906235174e-07,2021-08-01
